"","SSN","mean_emp_size_2018","med_emp_size_2018","mean_sales_vol_2018","med_sales_vol_2018","simp_index_emp_size_2018","pct_naics_2_22_2018","pct_naics_2_23_2018","pct_naics_2_31_2018","pct_naics_2_33_2018","pct_naics_2_42_2018","pct_naics_2_44_2018","pct_naics_2_45_2018","pct_naics_2_48_2018","pct_naics_2_49_2018","pct_naics_2_51_2018","pct_naics_2_52_2018","pct_naics_2_53_2018","pct_naics_2_54_2018","pct_naics_2_55_2018","pct_naics_2_56_2018","pct_naics_2_61_2018","pct_naics_2_62_2018","pct_naics_2_71_2018","pct_naics_2_72_2018","pct_naics_2_81_2018","pct_naics_2_92_2018","pct_naics_2_99_2018","pct_naics_2_11_2018","pct_naics_2_32_2018","pct_naics_2_NA_2018","pct_naics_2_21_2018","all_bus_2018","mean_emp_size_2014","med_emp_size_2014","mean_sales_vol_2014","med_sales_vol_2014","simp_index_emp_size_2014","pct_naics_2_21_2014","pct_naics_2_22_2014","pct_naics_2_23_2014","pct_naics_2_31_2014","pct_naics_2_32_2014","pct_naics_2_33_2014","pct_naics_2_42_2014","pct_naics_2_44_2014","pct_naics_2_45_2014","pct_naics_2_48_2014","pct_naics_2_49_2014","pct_naics_2_51_2014","pct_naics_2_52_2014","pct_naics_2_53_2014","pct_naics_2_54_2014","pct_naics_2_55_2014","pct_naics_2_56_2014","pct_naics_2_61_2014","pct_naics_2_62_2014","pct_naics_2_71_2014","pct_naics_2_72_2014","pct_naics_2_81_2014","pct_naics_2_92_2014","pct_naics_2_99_2014","pct_naics_2_11_2014","pct_naics_2_NA_2014","all_bus_2014","pct_change_mean_emp_size","pct_change_med_emp_size","pct_change_mean_sales_vol","pct_change_med_sales_vol","pct_change_simp_index_emp_size","pct_change_pct_naics_2_21","pct_change_pct_naics_2_22","pct_change_pct_naics_2_23","pct_change_pct_naics_2_31","pct_change_pct_naics_2_32","pct_change_pct_naics_2_33","pct_change_pct_naics_2_42","pct_change_pct_naics_2_44","pct_change_pct_naics_2_45","pct_change_pct_naics_2_48","pct_change_pct_naics_2_49","pct_change_pct_naics_2_51","pct_change_pct_naics_2_52","pct_change_pct_naics_2_53","pct_change_pct_naics_2_54","pct_change_pct_naics_2_55","pct_change_pct_naics_2_56","pct_change_pct_naics_2_61","pct_change_pct_naics_2_62","pct_change_pct_naics_2_71","pct_change_pct_naics_2_72","pct_change_pct_naics_2_81","pct_change_pct_naics_2_92","pct_change_pct_naics_2_99","pct_change_pct_naics_2_11","pct_change_pct_naics_2_NA","pct_change_all_bus"
"1","0101",8.54022988505747,3,1233.7012987013,366,0.98352689706892,0.00215982721382289,0.0950323974082073,0.00431965442764579,0.00431965442764579,0.0259179265658747,0.0712742980561555,0.0215982721382289,0.00647948164146868,0.00215982721382289,0.00647948164146868,0.0885529157667387,0.0345572354211663,0.0971922246220302,0.00215982721382289,0.0431965442764579,0.0259179265658747,0.151187904967603,0.0323974082073434,0.0863930885529158,0.142548596112311,0.0280777537796976,0.0280777537796976,0,0,0,0,463,7.99591836734694,3,1487.94749403341,548,0.984748341511449,0.00193798449612403,0.00193798449612403,0.0949612403100775,0.00581395348837209,0.00193798449612403,0.0116279069767442,0.0290697674418605,0.0755813953488372,0.0290697674418605,0.0155038759689922,0.00581395348837209,0.00775193798449612,0.0755813953488372,0.0368217054263566,0.108527131782946,0.00387596899224806,0.0542635658914729,0.0155038759689922,0.12015503875969,0.0232558139534884,0.0930232558139535,0.114341085271318,0.0368217054263566,0.0368217054263566,0,0,516,0.0680736711787036,0,-0.170870407962396,-0.332116788321168,-0.00124036202046793,0.114470842332613,48.036717062635,-0.954511394190506,-0.257019438444924,12.3736501079914,5.12958963282937,-0.257019438444924,-0.914271473666722,-0.925701943844492,-0.58207343412527,14.2311015118791,3.45788336933045,0.285927894999169,-0.941343639877231,-0.601974699166924,5.68682505399568,1.78617710583153,1.08963282937365,-0.280986553333798,5.12958963282937,-0.698164146868251,-0.754438627960611,-1,-1,NA,NA,-0.102713178294574
"2","0102",45.4758269720102,3,6013.45726702076,386,0.966315884056444,0.000962000962000962,0.0351130351130351,0.00288600288600289,0.00529100529100529,0.0139490139490139,0.112073112073112,0.0543530543530544,0.0187590187590188,0,0.0115440115440115,0.0538720538720539,0.0408850408850409,0.0731120731120731,0,0.0274170274170274,0.012987012987013,0.18999518999519,0.0293410293410293,0.137566137566138,0.0962000962000962,0.0634920634920635,0.0153920153920154,0.000962000962000962,0.00240500240500241,0.00144300144300144,0,2079,31.6876745113682,4,3960.31561461794,587,0.958791460961545,0,0.00113851992409867,0.0428842504743833,0.00265654648956357,0.00189753320683112,0.00607210626185958,0.0140417457305503,0.131309297912713,0.0535104364326376,0.0216318785578748,0.000379506641366224,0.0159392789373814,0.0538899430740038,0.0447817836812144,0.107400379506641,0,0.0333965844402277,0.0140417457305503,0.121062618595825,0.0265654648956357,0.120683111954459,0.107400379506641,0.0493358633776091,0.0292220113851992,0.000379506641366224,0.000379506641366224,2635,0.435126675379584,-0.25,0.518428795125434,-0.342419080068143,0.00784782030427399,Inf,29.8409491742825,-0.93270249907418,0.991685563114134,6.35113035113035,17.4570406445406,2.87081887081887,-0.857138686618455,-1,-0.466342624237361,140.952861952862,1.56504958885911,0.356692342607836,-1,-0.74472131715948,Inf,4.68906051860597,1.08955708955709,0.136322170804929,2.62124647838934,-0.473894379554757,-0.856685651738655,-0.98050098050098,-0.91769894367297,2.8023088023088,-1,-0.21100569259962
"3","0103",8.52739726027397,4,1071.67637540453,366,0.984267995677489,0.00323624595469256,0.13915857605178,0.00323624595469256,0.00647249190938511,0.0129449838187702,0.0744336569579288,0.0453074433656958,0.0355987055016181,0.00323624595469256,0.0129449838187702,0.0550161812297735,0.0614886731391586,0.0517799352750809,0,0.0485436893203883,0.0161812297734628,0.13915857605178,0.0420711974110032,0.0711974110032362,0.12621359223301,0.0194174757281553,0.029126213592233,0,0.00323624595469256,0,0,309,7.4112676056338,3,1431.12456747405,552,0.983120155685486,0,0.0025974025974026,0.14025974025974,0.00519480519480519,0,0.00519480519480519,0.0155844155844156,0.0649350649350649,0.0311688311688312,0.0311688311688312,0.00519480519480519,0.012987012987013,0.0649350649350649,0.0675324675324675,0.0727272727272727,0,0.0415584415584416,0.0207792207792208,0.106493506493506,0.0363636363636364,0.0649350649350649,0.111688311688312,0.038961038961039,0.0597402597402597,0,0,385,0.150599022195842,0.333333333333333,-0.251164853318078,-0.33695652173913,0.00116754802082431,Inf,52.5760517799353,-0.976926764952655,0.245954692556634,Inf,13.3284789644013,1.90722761596548,-0.451779935275081,-0.896170442286947,-0.584681769147788,9.59061488673139,3.73462783171521,-0.202588996763754,-1,-0.33252427184466,Inf,2.34850323624595,1.02467637540453,-0.331438945457416,2.47087378640777,-0.700970873786408,-0.739218785278844,-1,-0.945828056845364,NA,NA,-0.197402597402597
"4","0104",8.04132231404959,5,3768.70769230769,370,0.978341214856627,0,0.1,0.00769230769230769,0,0.0692307692307692,0.0692307692307692,0.0384615384615385,0.0230769230769231,0.00769230769230769,0.0153846153846154,0.0615384615384615,0.0307692307692308,0.0461538461538462,0,0.0461538461538462,0,0.0692307692307692,0,0.0923076923076923,0.153846153846154,0.1,0.0384615384615385,0.0230769230769231,0.00769230769230769,0,0,130,6.97272727272727,3,3589.53614457831,592.5,0.98524534709981,0,0,0.104803493449782,0.00436681222707424,0.0131004366812227,0.0218340611353712,0.0873362445414847,0.091703056768559,0.0349344978165939,0.0131004366812227,0.00873362445414847,0.0218340611353712,0.0436681222707424,0.0262008733624454,0.0174672489082969,0,0.0611353711790393,0.00873362445414847,0.0611353711790393,0.0131004366812227,0.074235807860262,0.165938864628821,0.091703056768559,0.0218340611353712,0.00873362445414847,0.00436681222707424,229,0.153253526134882,0.666666666666667,0.0499149585107264,-0.375527426160338,-0.00700752585485999,NA,Inf,-0.926602564102564,-1,4.28461538461538,2.17076923076923,-0.559615384615385,-0.748351648351648,-0.779807692307692,0.174358974358974,6.04615384615385,0.409230769230769,0.056923076923077,-1,1.64230769230769,NA,0.132417582417583,-1,0.50989010989011,10.7435897435897,0.347058823529412,-0.768218623481781,-0.748351648351648,-0.647692307692308,-1,-1,-0.432314410480349
"5","0105",9.19815668202765,4,1322.42424242424,322,0.978934321548909,0,0.116883116883117,0,0.0346320346320346,0.0649350649350649,0.0995670995670996,0.038961038961039,0.0216450216450216,0.0173160173160173,0.012987012987013,0.038961038961039,0.025974025974026,0.0346320346320346,0,0.038961038961039,0.0432900432900433,0.051948051948052,0.0303030303030303,0.0649350649350649,0.12987012987013,0.051948051948052,0.0346320346320346,0.0346320346320346,0.012987012987013,0,0,231,9.18226600985222,3,2415.95705521472,624,0.961219699202417,0,0,0.141509433962264,0,0.0141509433962264,0.0235849056603774,0.0660377358490566,0.089622641509434,0.0330188679245283,0.0330188679245283,0.0188679245283019,0.00943396226415094,0.0424528301886792,0.0235849056603774,0.0424528301886792,0,0.0424528301886792,0.0377358490566038,0.0471698113207547,0.00943396226415094,0.0613207547169811,0.132075471698113,0.0424528301886792,0.0424528301886792,0.0471698113207547,0,212,0.00173058286030728,0.333333333333333,-0.452629242904026,-0.483974358974359,0.0184293167953088,NA,Inf,-1,Inf,3.58874458874459,3.22164502164502,-0.410018552875696,-0.75848712690818,-0.475572047000618,-0.606679035250464,1.06493506493507,1.75324675324675,-0.184223184223184,-1,-0.0822510822510822,Inf,0.223665223665224,-0.196969696969697,0.376623376623376,12.7662337662338,-0.152847152847153,-0.737786023500309,-0.184223184223184,-0.694083694083694,-1,NA,0.089622641509434
"6","0106",4.5625,3,626.777777777778,232.5,0.882717207731282,0,0.111111111111111,0.0555555555555556,0,0,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0.111111111111111,0,0.0555555555555556,0,0.111111111111111,0,0,0.0555555555555556,0.0555555555555556,0.166666666666667,0.111111111111111,0,0,0,0,0,18,4.89473684210526,2,615.642857142857,478.5,0.839403399236906,0,0,0.15,0.05,0,0,0,0.1,0.05,0,0,0,0.05,0,0.05,0,0.05,0,0,0,0.15,0.2,0.1,0,0.05,0,20,-0.0678763440860214,0.5,0.018086656095706,-0.5141065830721,0.0516007065658203,NA,Inf,-0.62962962962963,-1,NA,Inf,Inf,-1,0.111111111111111,NA,Inf,NA,0.111111111111111,NA,1.22222222222222,NA,-1,Inf,Inf,Inf,-0.259259259259259,-1,-1,NA,-1,NA,-0.1
"7","0107",7.27083333333333,3,1311.35,334,0.983482237420054,0,0.0846153846153846,0.0115384615384615,0.0192307692307692,0.0384615384615385,0.1,0.0192307692307692,0.0192307692307692,0.00384615384615385,0.0153846153846154,0.0769230769230769,0.0269230769230769,0.0807692307692308,0,0.0423076923076923,0.0230769230769231,0.0538461538461538,0.0192307692307692,0.0730769230769231,0.203846153846154,0.0576923076923077,0.0192307692307692,0.00384615384615385,0.00769230769230769,0,0,260,7.74237288135593,3,2768.83555555556,437,0.983348719946264,0,0,0.0864197530864197,0.0185185185185185,0.00617283950617284,0.00925925925925926,0.037037037037037,0.0802469135802469,0.0462962962962963,0.0154320987654321,0.00308641975308642,0.0216049382716049,0.0740740740740741,0.0154320987654321,0.0740740740740741,0,0.0462962962962963,0.0185185185185185,0.058641975308642,0.0123456790123457,0.0740740740740741,0.185185185185185,0.0709876543209877,0.0401234567901235,0.00617283950617284,0,324,-0.0609037507297139,0,-0.526389352603903,-0.235697940503432,0.000135778357241307,NA,Inf,-0.866483516483517,0.0384615384615386,5.23076923076923,9.8,-0.480769230769231,-0.760355029585799,-0.916923076923077,-0.00307692307692297,23.9230769230769,0.246153846153846,0.0903846153846155,-1,-0.428846153846154,Inf,0.163076923076923,0.0384615384615386,0.246153846153846,15.5115384615385,-0.221153846153846,-0.896153846153846,-0.945819397993311,-0.808284023668639,-1,NA,-0.197530864197531
"8","0108",17.1614942528736,3,2931.75699396599,483,0.942474071348347,0.00109529025191676,0.108981380065717,0.00328587075575027,0.011500547645126,0.0246440306681271,0.0887185104052574,0.0295728368017525,0.0191675794085433,0.00219058050383352,0.0197152245345016,0.0509309967141292,0.0416210295728368,0.0700985761226725,0,0.0454545454545455,0.0175246440306681,0.235487404162103,0.0219058050383352,0.0553121577217963,0.0930996714129244,0.0191675794085433,0.0306681270536692,0.00219058050383352,0.00766703176341731,0,0,1826,16.3138918345705,3,3339.03758949881,579,0.950013287843006,0.00102459016393443,0,0.114241803278689,0.00153688524590164,0.0076844262295082,0.0133196721311475,0.0327868852459016,0.0901639344262295,0.0332991803278689,0.0204918032786885,0.00102459016393443,0.0199795081967213,0.0471311475409836,0.045594262295082,0.0901639344262295,0,0.0496926229508197,0.0179303278688525,0.183913934426229,0.0245901639344262,0.0558401639344262,0.0973360655737705,0.0210040983606557,0.0307377049180328,0,0.000512295081967213,1952,0.0519558684646237,0,-0.121975444904755,-0.16580310880829,-0.00793590636166408,0.0690032858707557,Inf,-0.971237579752356,6.48302300109529,2.20700985761227,5.66071278119471,-0.0980284775465499,-0.787414119287066,-0.934215182407954,-0.0378970427163197,48.7086527929901,1.08318589041481,0.487308919472356,-1,-0.495867768595041,Inf,3.73888054561263,0.221718040995149,-0.699249771941654,2.78605330412559,-0.656742064169941,-0.684925347322303,-0.895706996500414,-0.75056589996349,NA,-1,-0.0645491803278689
"9","0109",5.225,2,343.7,198.5,0.912204390925116,0,0.1,0,0.025,0.025,0,0.125,0,0.05,0,0,0,0.05,0,0.075,0.05,0.05,0.075,0.125,0.075,0.125,0,0.05,0,0,0,40,5.36,2,918.28125,346,0.930441078191134,0,0,0.14,0,0,0.02,0.04,0.02,0.08,0.02,0.04,0,0,0.02,0.04,0,0.14,0.04,0.02,0.08,0.08,0.06,0.1,0.04,0.02,0,50,-0.0251865671641792,0,-0.625713799557597,-0.426300578034682,-0.0196000452833311,NA,Inf,-1,Inf,Inf,-1,2.125,-1,-0.375,-1,-1,NA,Inf,-1,0.875,Inf,-0.642857142857143,0.875,5.25,-0.0625000000000001,0.5625,-1,-0.5,-1,-1,NA,-0.2
"10","0110",15.1764705882353,5,1661.1935483871,445,0.90532059371432,0.032258064516129,0.172043010752688,0.010752688172043,0.032258064516129,0.032258064516129,0.10752688172043,0.010752688172043,0,0.010752688172043,0.010752688172043,0.0752688172043011,0,0.0752688172043011,0,0.032258064516129,0.032258064516129,0.021505376344086,0.010752688172043,0.0860215053763441,0.10752688172043,0.043010752688172,0.0537634408602151,0.010752688172043,0.021505376344086,0,0.010752688172043,93,14.0919540229885,4,2822.56666666667,913,0.89593074468623,0.010752688172043,0.021505376344086,0.172043010752688,0.010752688172043,0.010752688172043,0.021505376344086,0.032258064516129,0.0967741935483871,0.010752688172043,0.010752688172043,0,0,0.032258064516129,0.010752688172043,0.0645161290322581,0,0.032258064516129,0.021505376344086,0.032258064516129,0.010752688172043,0.0860215053763441,0.161290322580645,0.0537634408602151,0.0752688172043011,0.010752688172043,0.010752688172043,93,0.076959984646387,0.25,-0.411459942468286,-0.512595837897043,0.0104805523013706,2,7,-0.9375,2,2,4,-0.666666666666667,-1,0,0,Inf,NA,1.33333333333333,-1,-0.5,Inf,-0.333333333333333,-0.5,1.66666666666667,9,-0.5,-0.666666666666667,-0.8,-0.714285714285714,-1,0,0
