"SSN","num_households_20yrs","percent_renter"
101,3011.11262277096,2.43244608733313
102,5956.10956810785,13.0195684483079
103,3255.83554300998,4.37310210381539
104,1117.61621788143,0.726619760217234
105,3035.00789868539,1.51683979819797
106,223.867540713221,0.462243548284392
107,777.793088696664,0.997261934452644
108,12577.4164767322,NA
109,1372.31708223513,0.540592988984093
110,974.321045410465,1.13370380444225
111,10325.5323651278,NA
112,5893.19190194037,2.00243819477994
113,4887.27510940661,1.6703051000404
114,2379.98437403635,1.97858111473482
115,37.0043167663334,0.487511073950127
116,2639.29860852262,1.11277913353299
117,2384.65947533983,1.62085813344216
118,3502.11884053011,0.90716715282239
119,4156.94194677929,3.65259673400636
120,331.052709699842,0.996770690399482
121,3202.11493110181,2.57073342251304
122,2489.4895337667,3.83852878854778
123,301.862826674278,0.90956146455179
201,2489.70224838298,0.751975650376413
202,598.903334784468,0.946105771938481
203,8145.46815928405,4.995116166396
204,2445.56269859193,3.05610637820168
205,2077.54809714682,3.27583106235141
206,5936.25045764124,5.72590166129134
207,2895.3839407087,1.12787540418592
208,2289.96092959505,1.26144353122808
209,1692.89438814973,1.04588957177308
210,6495.75466922956,1.82124735065257
211,5304.56632446589,3.74220371624504
212,2583.77336105479,4.82998573851201
213,1298.05021273102,5.10261755822236
214,2604.82098642311,1.64785594711272
215,8706.2572014631,4.05159501807015
216,1615.57314257767,2.32928550290622
217,11888.7994572398,4.41717768641178
218,2725.11092602305,5.11970272612821
219,7384.70838361845,8.9627604809725
220,4100.77106265389,1.14133905302089
221,7533.7302335957,10.8265722814104
222,4392.67090976586,2.34037415487423
223,7092.9577134551,13.0691889257211
224,1819.30107292067,0.948856414658065
225,3563.8671977521,3.61242678182622
226,1601.50419339001,0.693003032618889
227,4096.08216135636,2.00440057636058
228,1528.43953192353,0.829770088634222
229,2601.34958285635,5.67933122980262
230,2546.61326315082,2.96308174235995
231,6633.42347419997,7.09753756290601
232,7082.15788641031,5.22326120728274
233,7503.52696379559,2.15188840439803
234,3398.25934962684,3.30397771670079
235,2817.10923511626,0.814056890378738
236,3059.82458680663,0.798598634331805
237,842.853593897902,2.40878722212668
238,6223.07090778878,2.21502047537962
239,4719.48135022745,4.72917289621352
240,1072.65371713909,0.445854156968417
241,2057.24943775696,1.05741165608816
242,5473.9087236361,1.52965285377872
243,2759.72543440219,0.720509461465857
244,2748.69078347957,1.54104552884596
245,3088.51671533478,5.82606387648361
246,10420.7842739557,2.54174242374186
247,2859.51254954401,0.859507811577988
248,5794.28277276082,1.18486648894999
249,2558.24230741432,6.65058656348745
250,4055.03116991853,5.03547387297403
251,7891.62169766933,2.46021355624511
252,3911.08045599637,3.69644329672249
253,3490.3224333025,1.81648721748423
254,2018.61832734998,2.33237552385464
255,840.318023715719,0.505997859419812
256,6058.07287842177,5.63385975070829
257,4891.63337197823,3.9313246045698
258,881.668420847369,0.839174450967418
259,508.513860111713,6.59846018382256
260,13011.3609779781,8.01037051089004
261,2989.44866922957,2.04357323609759
262,487.061874241384,1.73723799581995
263,3169.8700383868,1.02304712538459
264,4002.31553555467,0.74828466048997
265,3091.01614575245,5.45592903554096
266,4112.72898803833,0.805158518297552
267,3422.42570234617,1.4962719557095
268,2222.86795595092,1.20826796440763
269,2801.52042422211,3.51828108027051
270,6252.14635631395,1.67122875191626
301,412.533000074086,0.510780834505284
302,892.776459819727,0.742051010602955
303,951.975072111814,1.24301809757055
304,3709.59104476241,1.68510637983807
305,2815.21048785696,2.18185574094048
306,6096.11632322727,3.40640906743082
307,1439.55409520732,1.16740438331601
308,6104.19871083827,2.37727968524416
309,1340.15541789299,2.01690272575533
310,4832.11366062347,2.60280266884392
311,1966.46921962541,2.22089988474965
312,2336.84661731243,2.71013739452417
313,15293.284482388,3.6671289298996
314,144.169596275196,0.194954128440367
315,3018.17139573798,1.05332454489035
316,2371.70157664634,1.82332599672494
317,3247.29592416349,2.5965732593135
318,2033.73862681563,0.67977128883638
319,5344.58066671608,3.94444975955817
320,8119.1579191619,2.2144677434118
321,1556.91664654661,0.243621550674561
322,7143.7270568477,3.80834550781148
323,2809.11689854516,2.39697542542097
324,11559.4592127283,5.21412392145208
325,291.454464269495,4.71374467109824
326,1287.30743594496,4.50534660201944
327,2083.30305175379,1.72082429718222
328,243.73357899856,1.11249882474005
329,8350.04829500698,4.64871927214677
330,2680.08655973589,1.77177567695523
331,949.698531574124,1.01807724845902
