"SSN","num_foreclosures","num_mortgages","foreclosure_rate_mortgage","forclosure_rate_pop"
101,92.0220683789694,2090.92577080804,0.0440102033576292,0.0113057077112174
102,351.892173001185,4668.88928302482,0.0753695690066151,0.00916460320187624
103,39.9611121630111,1267.64099388599,0.0315239980055466,0.00435956862918288
104,41.9031222695093,667.573792523916,0.0627692739570931,0.00950234003993591
105,109.085831746612,1637.99886282454,0.0665970131130043,0.0147861748251398
106,5.07446460051587,118.965731754485,0.042654842917188,0.00865655910438266
107,63.5287584509368,995.570767148156,0.0638113939734459,0.0155661684912329
108,525.024034718421,10857.2295351729,0.0483570908229916,0.0113957352496491
109,30.9940910648287,723.6857008207,0.042828110365701,0.00861396746146187
110,29.2460601519477,490.047799302472,0.0596800152833584,0.0162758081371298
111,324.995718302511,7117.25935912658,0.0456630427393044,0.00890087236438837
112,180.817862289143,3349.61223874836,0.0539817296454316,0.00691068141208229
113,117.600435520084,2743.84405552664,0.0428597373393776,0.00826111737561685
114,37.8130013053479,1204.50777176698,0.031392907701938,0.0066190619375759
115,0,0,0,0
116,17.957092232316,787.119209516517,0.0228136882129278,0.00295909894719901
117,74.8874327489267,1427.07804444507,0.0524760597645151,0.0125249261757014
118,81.1050845106463,2245.86020628662,0.0361131491103573,0.00978961944608307
119,386.559393947669,4401.06523526602,0.0878331434058608,0.0198077327211733
120,11.9233135471803,333.6948141445,0.0357311922204975,0.0111775380478705
121,84.4882839736351,2107.52285144241,0.0400889052831909,0.00830447474496188
122,0.217182475549397,3.90693118918158,0.0555890198810725,2.12851595227301e-05
123,6.83277537539582,159.515026374203,0.0428346816642024,0.0085542974094061
201,6.01295204975398,1167.68505253186,0.00514946392155679,0.000886836658183212
202,2.20451909519506,361.954807214628,0.00609059211607004,0.00138559459713508
203,196.379968561278,5829.4269814501,0.0336876967815501,0.0071324965122964
204,0.214190509093433,5.86531578256819,0.0365181546968044,2.61143061546886e-05
205,26.9199175345486,818.716655771528,0.0328806276808676,0.00437429118199283
206,59.2021846588345,1994.77174965906,0.029678676103646,0.00241456374520378
207,17.9290845225374,1537.41039936233,0.0116618728024565,0.00209517930642507
208,29.826549396797,1545.80868486584,0.0192951105067609,0.00343635796482853
209,9.99635657512892,874.594589081888,0.011429703201826,0.00202213497284391
210,101.937256711514,3533.07760512063,0.028852255202029,0.00588105903473849
211,117.843940263074,3276.25429680513,0.0359691066648858,0.00588886691812795
212,0.205966522473233,9.30778097122493,0.0221284238541904,2.17217885859387e-05
213,1.02266176070522,33.655719182102,0.0303859725941932,7.82310811516629e-05
214,24.7765461925743,1304.50093378449,0.0189931226194642,0.00324732670691979
215,262.007031253388,5662.1054961302,0.0462737812696105,0.00922492092385673
216,4.26530457640285,906.956837507727,0.00470287493297223,0.000776814649418899
217,147.503529418935,5707.47201778917,0.0258439338746109,0.00446063336924438
218,77.714930488382,1691.54761626609,0.0459430936150231,0.00545423997137176
219,6.45660082315054,762.491468704897,0.00846776795302008,0.000176542057452416
220,19.1017597308747,1945.80506089062,0.00981689281974198,0.00174442682290321
221,257.649209106794,3873.40095816003,0.0665175673496977,0.00805261471915158
